Participant	T1P1	T1P2	T2P1	T2P2	T3P1	T3P2	T4P1	T4P2	T5P1	T5P2	T6P1	T6P2	T7P1	T7P2	T8P1	T8P2	T9P1	T9P2
P1	CCCBBBBAACAAAAAACCCCCCCBBBBCAAAAAAAACCBBBCCCAAAAAAAAAAAAAAAACCCCCCCCBBBAAAAAAA	CCAAABBCCCCCBBBBAAACCCCBACCCAAAAACCCCCCCCCCCCCCCCCCBBCCCAAAAAAAAAAAAAACCCAAACCBBAAACCCCCCCBBBACCAAACCCCCBACCCCBBACCAAAAAACCCCCCBBCCCCCCCCBBACCCAAAAAAABCCACACCCCBAAAAAABAAAACCCAAAAACCCAAAAACCCCBBAAAAACACCCBACCCCCCCCCCCAAAAAACACCCCAACCAAAAAAACCWCAACCCACCCCCCCCCAACAAAAAAAWWC	BBBBBBAAAACCBBBBBBBBBBCBBBAAAAAAAAAAACCBBBBBAAAAAAAAAAAACCCCCCCBBBBAAAAAAAAAAAAAAAC	CCCCBBACCBBBCCBAAAAAACCBBBCCCCBBBAACCCCBBAAACCAAAABBCCCBBBAAAAAAACCCBBBACCAAACCCCBBBCCBAACCCAAACCCCCCBBBBBBBAAAAAACCCCBBBBCCAAAAACCCCCCBBCCAAAAAAAAAACCCCBBAAAAAACCCBBCAAAAABAAAAAACCCCBBCCAAAACCAAAAAAACCBAAACAAAAAACAACCCCCCCCAAAWWWC	CBBBBBBAABBBBBBBCCCBBBBCCBBAAAAAABBBBCCAACCCCCCBBAAAAAAAAACAAAAAACCCCBBBBBAAAAAACCAAC	AAAABBBBBBBBCCCCCAAAAAABBBBCCCCBBBAAAAAAAAAAAACCCCABBBCCBBAACCAAAAAACCCCCBAAABCCCCBBBBAAAABBBBCCCCCCCBBAAACCCBBAAAAAAAAACCCCBBAAAAAAAABBBBBBBACCCCCAAACCCCBCCCCCCBBAAAAAAAABAAAAAAAAAAACCCCCCCCCAAAWWWB	BAAAAABBBAAAAAAAAAAABBBBBBAAAAABBAAABBCCCCCCCCBBBAAAAAAAAAC	CBBBAABBBBBBBBBAAAAAACCCCCCCCCCCABBBBBBBBBBBCCCCBAACCAAACAABBBBBAACCCCCAAAAAABBAACCCBBAAAAAAACCBCCCAAAABBAAAAAAAAAABBAAABBAAAAACCCCCABBAAAAAAAAACCCCCBAAAAAAAAAAABBCCCCCBBAAAAAABAAAAAAACCCCCCCAAAAAB	BBABBBAAAABBBBAAAAAAAAAAAABCCCABBBBBBBCCCCCCCCCCCCBBAAAAAAAACCCACCC	CBBBBBBBBBBBBBABBBAABCCACAAABBBBAAABBBAAAACCCCABAAABBAAAAAAAAAAABBACCCCBBBAAACCBCCBBBBBBBCAAACCCCABBBBBAAABBBAABBAAAAABBBBBAAAABAAAAAAAAAAAAACCCCCCCCCWWB	BBBBBAABBBBBBBBBAAAAACCCCCCCCCCCBBBAAAAAAAAAAAAAAABBAAAABBBBBBBAAAAB	BBBBBBBAABAAAAAAAABBBBBAAAAABBABBBBABBAAAAAAACCCCCCCACCCCCCCCACCCAAAABBBBBBBBAAACCCAAAAAAAABBAAAAAAABAAAAAAAAAAABBAAAAAAAAAAAAAAAAAAAAAAACCCCCCWB	BBBBBBBBAABBAAABBBBBBBAAAAAAAAAABBBBBAAAAAAACB	BBBAAABBAAAAAAABBAAABBBBAAAAAABBBBBABBBAABBBBABBBAAAAAAABBAAABBAAAABABAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACCCCCCCCWC	CCCCCCCCBBBBBAAABBAABBBABBAAAAAABBAAABBBBBBAAAAAAAAB	BBBBBBBBBBBBAAABBAAAAAAAAAAACCCCCCCCCCCCCCAABBBBBBBBAABBAABBBABBABBBAAAAACCCCCCCAABAABBAAAAAABAAAAAAAAAABBAAAABBBAAABAAAAACCCCCCCCWB	BBBBAAABBBAAAABBBBBBBBBBAAAAAAAAAAAAAAABBBBAABAAB	BBBBBBBBAABAAABAAAAAAABBAAAAAAAAAAABAAABBAAABBAABBBAAAAAAAABBAAAAAAAABAAAAAAAABBBBBABBBAAABAAAAAAAA
P2	CCCCCCBBCCCCACCCCCAACCCCCBCAAAAAAACCCCCCBBCCBBAACCACCAAAAAAAAAAAAAAAAAAAAAAAAACCCCCCBBCCAAAAAAAACCCCCC	CCACCACBBBBACCCCCCBBBBBCAAAAAACCCCCCBBAACCCCAAAAAACCCCCCBBBBAABBCAAAAACCCCCCBBBACCCCCCCCBCAACCCCBBBAAAACCCCCCCBBCCAAACCAAACCCCCCACCACCCCBBBAAAAAAAACCCCCCCBBBCCAAAAAACCCCCCCBBAAACAAAAACCCCCBACCCCAAACCCCCCCCCACCCAAAAAAAACAWWACCCCCCCWC	CCBBBBBBACAAAAAAACCCCCABBBBAAAAAAAACCCCCBBBBBBBCCAAAAAAAAAAAAAAAAAAAAAAACCCCBBBBBAAACCCCCC	BBAAAACCABBCCCCBBBBBBCCBCCAAACCCCBCCCAAAAACCCCBBBBBBBBBBBCCCAAAAACCCCCBBBBAACCCCCCBBBBAAACCCCBBBBBAAAACCCCCBBCAAAAACCCACCCCCBBAAABBAAAACCCCCCBBAAAAAACCCCCCCBBBBBAACCCCCCBAAAACCCCCAAAAAAAAAAAACAACCWWWWW	CBBBBBCAAAACCBCBAAAAAAAAACCBBBBAAAAAAAAAAAAAAAAAAACCCCCCBBBBAAAAAACCCC	ABBACCCCBBBBAAACCCAAAACCCCCBBBBBBBBBAAAAACCCBAACCCCBBBAAACCCCBBBAAACCCCBBBAAAAAACCCBBBAAAAAAAAACCCCBBABAACCCCBBAACCCCCCCBBAAAAACCAAAAAAAAAAAAAAAWWC	CBBBBCCACCCBBBBAAACCCBBBAAAAAAAAAAAAAAAAAAAAAAAACCCCCCBBBAABBAAAAACC	CBBACCCBBBCAACCBCAAAACCCCBBBAABBBAACCCCCBAACCCCCCBBCCCBAAAAACCCCBBBBAAACCCCCBBBAAAAAAAAAACCCCBAAAABAAAACCCCCBBAAABBAABAAACCCCCACCCBBBBAAACCCBBAAAACCCCCAAAAAAAAAAWWCCCCCCCWC	BBBBBBBAACCCBBAAAAACCCBBAAAAAAAAAAAAAAABAAAACCCCCBBBAABBAAACC	CCBBACCCCBBBBCAACCCCCAAAACCBBBBBAAAAAAAACCCCCBBBAACCCCBBACCCCBBAAACCBBAAAAAACCCCBBAABBAAACCCBBBAACCCCCBBBACCCBCCAAAAAAACCCCAAAAWCCCWC	CBBBCAAACCACCCBBAAAAAAAABBBBAAAAAAAAAAABBAAAACCCCCCCBBAAAAAAAAAACCCC	BBBACCCCBBACCCCAAACCBBBAAAAAAAABBCCCBBAACCBCCCCCCACCCCABBBCAACCCBAACCCBBBAAAAAACCCCBBAABBAAAACCCCBBBACCBBBBBAACCAAAAAAAAAAAWWWWCCCCWWC	BBBBAAACCCCBBAAAAAACCCBBAAAAAAAAAAAAAAAAAAAAAAAAAAABBBAAACCCCBBAABBAAACCC	CBACCCCBBBBAACCCAAAAACCBBBAABAAAACCCCBBBBAACCCCBBAAACCCBBBAAAACCCCCBBBBBBAAAAAAACCCBBBAAABBAAACCCBBBAACCCCCBBBAACCCBBAAAAAAAAAWWWWWWCCCCCCCWC	CBBBBBBBBBAAAAAACCCCBBBBAABBAAAAACBBBCCAAAAAAAAAABAAAAAACCCCBBAAAAAAAACCCCC	CBBAACCCBBBAACCCBAAAAAACCCBBBAABBAACCCCCBBBAACCCBBBACCBBBBAACCCBAABBAACCCCBAABBBAAAACCCCBBBAAAAACCBBBAAACCCAAAAAAAAAWWCCCWWCCCCCWB	BBBBBBBBBABBBAAABBAAAAAAABBBBBBBBBBAAAAAAAAAAAAAABBAAABBBAABBAAAAAAAAAAAAB	BBBBBBBAABAAAAAAABAABBAAAAAAAABBBBABBAAABBAAABBBBABAAAAAAABBBABAAAABBBAAABBBAAABBAAAAAAAAA
P3	CCBBBCAAACCCCBBAAAAAAAACCCBBBBCCAAAAAAACCCBBBBAAACCCC	BBBBBBACCCCBBAACCCBAAAAAAACCCCBBBBAACCCCBBCAACCCCBBBACCCCBBBACCCCBBCCAAAACCCCBBACCAACCAACCCCCBBABCAAACCCCCCCCCBBBCCCAACCCBBBCACBAAAAACCCBAACACCCCCAAAAAAAACCCCCCCCCCCCCCCAAWWWWWC	BBBBAAAACCCCBBBBAACCCCBBAAAACCAAAAAAAAAACCCBBBCCCAAACCCCCCCCC	BBCACCCCBBCCCBAAAAAACCCCBBBCAACCCCBBACCCBBBCCACCCBBCAACCCBBBCAACCCBBCAACCCCBBCAACCCCCBBBBBAAAAACCCACCAACCCCAAAAAAAAAAAWWC	CBBBBCAACCBBAAAACCCCBBBAAAAAAAAAAAAAACCCBBBBCAAAAAACCCC	BBBCCCBBAACCCBAAAACCCBBBACCCCBBAACCCCBBWCCACACCCCBBACCCBBAAAACCCCBBBCAAACCCCBBCCAAAACCCBBCCAAAACCCBACCCAAAAAAWCCCCWB	BBBBCCAACCBCCBBAAAACCCBBAAAAAAAAAACCCCBBAAAACCCCCC	BBBCCBACCCBAAAAACCCBBAAAACCCBBACCCBBBBCCBBACCCCBBBAACCBBAAACCBAAACCCBBACCCAACCCBBAAAACCCAAAAAAAAAAAAAACCCCCWC	CBBBBBACCCBCAAAAAAACCCBBAAAAAAAAAAAAAAACCCCBBBCCAAAACCC	BBBBBBCCBBCCCCAAAAAAACCCCBAACCCCBBACCBBACCCBBBACCCBBAAAACCCCCBBACCCAABCCCCBBCAAAACCCCBCCAAAAAAACCCBAAAAAAAAAAAAWCCCCWC	BAACBAAAAAACBCBBAAAAAAAACCCBBBBBAAAAAAAAAAAAAACCC	BBCCCBBBCABAAACCCBBAAAAAACCCCBBAACCCBBBCACCCBBACCCBBCAAAAAACCBBCAAACCCCBBCAAAACCBBCAAAAACCCBACCCAAAAWCCCWC	BBBBCAABBBCCCCAAAAABCCCAAAAAAAACCBBAAAAAACCC	BBCCCBBACCCBAAAAACCCBBBAAAACCCBBAACCCBBBCCACCCBBACCCBBBAAAAACCCBBBBAACCBBAAACCBCCCCAAABCCCCCAACCAAAACCCCWC	BCCACCCBBAAAABBAAAAAAAAAACCCCCBBBBAAACCCC	BBCBBCCBCCAAAACCCBACCCBBACCCBBAACCCBBACCBBBAAACCCBBBAAACCCBBAAACCBBAAAAAAACCAAAAAACAACCCCCAAAAAWWCCWB	BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBAAABBBAAAAAAAAAAAAABBBBBABBAABBBBAAB	BBBAABAAAABBBBAAAAABBBAAABBAAABBAAAABBBAAAABBBBBAABBAAABBBAAAAABBAAAAAAAAAAAAAAAAAACCAAA
P4	CCCCCCBBBCCCCCCCCCCCCBBCCCAAAACCCCCCCAABBBCCCCCBBCCACCCAAAAAAAAACCCCCCCBBBCCCAACAACCCCCCCCCC	BCABBCCCCCCCCCCCBBBCAACCBCCCCCBBAAACCCAAAAACCCCCBBBBAACCCCCCCBACCCCCCCCCBACCCCAACCCBAAACCCCBBAACCCCAACCCAAAACCCCCBBAACCAACCCBBBBCAAAAAACCCCBBCBAACCCCCCCBAAAACCCCAAAAAAAAAACAWWWWWCWC	BBBABBCCCBAAAACCCCCCCCCBBCCAAAAAAAAAAACCCBBBAAAACCCC	CBCCCCCCCCBBBCAACCCCCBAAAAACCCCCCBBBBAAAACCCCCCBACCCCCCBBCCCBCCCBCCCCBBBAACCCCCBBBACCCCBBCCCCAAACCCCCCAACCAAAABCCCCCCCCCBBBAACCCCCCCCBBBBABACCAAACCCCCAAAAAAAAAAAAAAAAAAAAAAAWWCCCCCCCCCCCCWC	BCBBBAAAACCCCCBBAAAAAAAAAABAAACCCBBAAAAACC	CBBBBCCCCBBBAAAAAAAABBCCCCCCAAACCCCBBBACCCCCBBACCCCCCBCAACCCCBBAAAAAAACCCBBBBAABBBBAAAAAAACCCCCCCCCBBBAAAAAAAAAAAAAAAAWCCCCCCCCCCWC	CBBBBABBBBAABBBBBAAAAAAAAAAABBBBBBBBAAAAABBBBCAAAACCCCCCCCC	BBBBBBBBAAAAAAAAAAAAAACCBAAAAACCCCCBBBAAAAABBBAAABBBBCCCCCBBBAABAAACCCBBBBAAAABBBBBBBAAAAACCCCCCCAAAAAAAAAAWCCCCCCCCCCCWB	BBBBBBABAAAAAAABBBBAAAAAAAAAAAAAABBCBBBBBBAAAAAAAAAAB	BBBBABBBBBBBCCCCCCAABBAAAAABBAAAACCCCCCCBBBBABBAAABBBBBAAAAACCCCCCBAAAAAAAAABBBBAAAABBBBBBBBBBBBAAAAAAAAAACCCCCCCCCCAAAAAAWC	CCCBBBBBBBBABBABBBAAAAAAAAAABBBBAAAAB	BBBBBBBBBBBBBAAAABBBBAAAAAAAAAAABBAAABBBBBBBBAABBBBBBAAABAAAAAAAAAAABBBBBBBBBABBBBBAAAAAABBBAAAAAAAAABAAAAAAAWWWWWB	BBBBABBBBAAABBBBBBBAAAAAAAAAAAAAAAAABBBBBBBABBAAAB	BBBBBBBBBBBAAABBAAAAABBBBBBBBBAAAAAAABBAABAABBBBBAAABBAABBBBAABBBBBBBBBAAAAAABAAAAWB	BBBBBBBBAAAAAABBAAAAAAAAAAABAAABBBBBAAAAAB	BBBBBBBBBBAABBBBBBAAAABBBBAAABBAABBBBBBAAAAAAAAAAAABBBBAABBBBAAAAAABAAAAAAAAAAAWB	BBBBBAAAABBAAAAAAAAAAAAAAABBAAABBAAAAAAB	BBBBBBAAAAAABBBBBBBAAAAAAAAABBAABBBBABBBBAAAAAAAABBBAAABBBAAAAAAAABAAAAAAAAA
P5	CCCBBAAAAAAAACCCCBBAABCACCCBBCCBAAAAAAAAABAAAAACAAABBBCCAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACCCCCBBBAAAAAAAAAAAAACCCC	CAAACCBBBBBACCCCCBBAACCCCCBBACCAAAAAAAAACCCCCCCCCBBAAACCAABBAAAAACCCCBBBACCCBBBAAACCCCCCCAACCBBACCCCBBCCAACCAAAAABAAAACCCCCBBBCCCCCBBBAAAABACCCCCAACCCCCBBAAAABAAACCCCCAABBAABAAACCCCBACCCCCAAAAAAAAAAAAWWWWCCCWC	CBBBBAACBBBCCCCBBBAAACCBCCCBBAAAAAAAAAAAAABBAAAAAAAAAAAABAAAACCCCBBBAAAAAAAAACC	CBBBBBACCCCCBBBAACCCCBAAACCAAAAACCCCCBBAABBAAAAAACCCBBBAAACCCBAAACCCCCBBACCCCBBBAAAAAAAAAAABAAACCCCBBBAAABAACCCCBBAAAABAACCCCBABAACCCCCBAAAAAWWWCCCCCCWW	BBBBAABBAABBAAAAAAAAAAAAAAAAABBBAAAAACCCCCCBAAAAAAAAACCC	CBBBABBBAACCCCCABBAACCCCBAAAAAACCCCBAAAAAABAAAACCCCCCCCCBBBAAABAACCCCBAAACCCBBBAAAAAAAAAAAAAAAAAAACCCBBAAAAABBAACCCBAAAAAAAAACCBAAAAAAAACCCBAACCCAAAAAAAAWWWCCCCWC	CBBBBAAABAABBBAAAAAAAAAAAAAAAAAAACCCCCCBBAAAAAACCCC	CABBBAABBBAABBAACCCCAAAABAAABBAAAAAAAAAAAACCCCABBBAABAAACCCAACBBAACCCCBBBAAAACCCBBAAACCCCBAAABAAACCCCBAAABBAAAAACCCBBBAAABACCBBAAABACCCCBAAAAAAAAAAAWWCCCCCCCCCWC	BBBAAAACCCBBBAAAACCCCBBAAAAAAAAAAAAAAAAAAAACCCBAAAABBBCCAABBAACCCC	CBBBBBABBAABCCCCAAAAAAAACCCBAABAAAACCCCBBACCCBBACCCBAAAAACCCCBBBAAABAAACCCCCBBAAABAACCCBBAAABAACCCBAABAAAACCCBAAAAAAAWWCCCCWC	BBBBBAAABBAABBBBBBBBCAAACCCCAAAAAAAAAAAAAAAAAAAAAAAAAABBCCCBBAABAACCC	CCCCBBBBBCCCBAABBAAAAAAAAAAACAAAAAAACCCCCBBAAABAACCCCBBBAACCCCBAACCCCBBAAACCCCBBAABAACCCBBAABACCCCBBAAAABAAABBABABAAAAAAAWWCCCCCCCCWC	BBBAAABBAAABBBAAAAAAAAAAAAAAAAAAAAAABBACCCBAAAAACCC	CBBBBBBBBBBBBBBBBABAABCCCCCAAAAAACCABBAAAAAAACCCCCBBBACCCBBAAAACCCBBAACCCBBAABAACCCBBCBAABBAAACCCCCBAABACCCCBBABABAAAAAAAAAAAACWCCCCCWC	BBCBBAAABAABAABBBAAAAAAAAAAAAAAAAAAAABBABCAAAAAACCCAACCCCC	BBBBBBBBAAAAAAAAAAAAAACCCCCCCBAAAAABBBAACCCBBACCCCBBAACCCCBAACCCCBBAAAAABAAACCBBAABBAAACCCBBAABAABABAAABAAAAAAAWWCCCCCWB	BBBBBBBBBBBBBBBBBAABBBAAAAABBAAAAAAAABBBBBBAAAAAAAABAAAABBAAAAAAAAAABBBABAAACCCCCA	ABBBBBBBBBBBBAAAAAAAAAAAAAAAABAABAAABBAABBBABAAAAAAAAAAAAAABBBAAAAABBABBBAABBAABAABBAAAAAABAABABAAAAAAAAAAAAAAAAAAAAAAAA
P6	CCCCCCBBBCCCAAACCCAAACCCCBBCBBCCBBBAACCAAAAAACCCBBCCCBBAAACCAAAAACCCAAAAAAAAAAAAAAACCCCCCCBBBAAAAAAAAAAAAACCCCC	BCCABBCACCCCCBBCAACCCCBCCCAACCAAACCCCCBBBCCAAAAAAACCCCCCCBBACCCCBCAACCCCBBBAACCCCCACCCBBCAAAAAAAACCCCCCBBCCCAAABBAAAACCACCCCCBBACCCAACCCCBBAACCCAAACCCCACCCCCCAAAAAAACCAAAAAAAAAAACAACCCCCCCWC	CCBBBCCAAACCCCCBBBAAAAAAAAACCCCBBCCAAAAAAAAAAAAACCCCBBBAAAAAAAAAAACC	CBBBACBCCCCBBBCCCCABCAAACCCAAACCCCBBAAAAACCCBBBAAAACCCCCBBACCCCBBAACCCBBAAAAAAAAAAAAAAAACCCBBBAAAAACCCBBAAACCCCCBAAAAAAAACCCCBACACCAAAAAAAAAAAAAWCWWCCCWC	CBBAAABCBBCAAAAAAAAACCCBBBAAAAAAAAAAAAAACCCBBAAAAAAAAAAACCCB	BBABCCCCBBBBCCBBBBCCCBCCCBBCCACCCAAAACCACCCCBBBBBAACCCBBCCAACCCAAACCCCBBBAACCCCBBBBBAAAACCCBBBCCAABBBBBBBCAAAAAACCCBBBBBBCCAABBABBBCCCAACCACCAACCABBBBBCAACCAAACCAAACCCCBBAACCCCBBBACCCCCBBBACCAAAAAAAAAAAAACCCCBBAAAAABBBACCCCCBBAAAACCCCBBBBCCCACCCCBACCCAAAAAAAAAAACCCCCWB	BBBBACAACCBBBCCCAAAAAAAAACCCCBBBCCAAAAAAAAAAAAAAAAAAAAAAACCCCBBBBAACCAAACCCC	BACCCCBBBBBBBCBBBAAACCCCBCCBBAACCAAAAAAAACCACCCCBBBAACCCCBAACCCCBBACCCCBACCCCCBAAAAACCCBBBAAAAAAAAAAAACCCCBBBAABBAAACCCAACCCCBBAACCCCBAAAAAAAAAAAACCCAAAAAAAAAWWWCCCCCCWC	CCBBBACACCBBCCAAAAACCCBBBABAAAAAAAAAAAAAACCBBBAAAACCCCCC	CBAABCCBBBBCAAACCBAACCCCAAACCCAAAAAACCCCBBAACCCCCCCBCBBBBBCAAACCAAAACCCCBAACCCCBABBAAAAAAAAAAAACCBBBAAAAACCACCCCBBBAACCCCBBAAAACCBCAACCAAAAAAAAAAAAAAAAACCCWC	CBBBCCAACCCBBBAAAAAACCCCCBBAAAAAAAAAAAAACAABBBAAAAAACCCCCC	CCCBBBBAAACCCCBBACBBCAAAABBBAACCCCBBBBBACAAAAACCCCCCCBBABBBAAAAAAAAACCCBBBBBAAAAAAAAAAACCAABBACCAACCCCCBBBAAAAAACCCCCCCAAAAAAAAAAWWWWC	CBBCAACCBBCAACCCBBBBAAAAAAAAAAAACCCCBBBAAAAAAAAAAACCCC	BBBBBBCACCCCBAAAAACCCCBBBAAAABBACBBCBBACCCCCBBWAABBBCAAACCCCCBBAAAAAAAAAABBAAAAACCCCCBBBACCABAABAAACCAACCCCCCCCCAAAAAAAAAAAAAAAAWC	CCCCCBBBBBBCAACBAAAAAAAAAABCAACCCCABBCCCCCBBBAAAAAAAB	BBWCBBBACCCCCCABBAACACCCCBAAAAACCCCCBBAAABAAACCCCBBBBAABBAAAAAAAAAACCCCCCCCCCBBAAAAABBACCAAABBAAAAAAAABAAAAAAAAAAAACCCCCCCWB	BBBBBBBBBBBBBBBBBBBBBBBBBBAABBBBBBAAABBBBBBAAABBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBAABBBBBBBBBAABBAAAAAAAAAABBBBAAAAAAAAABBBBAABBBBAAAAABBBBAAAAAAAABBAAAABAAAAAAAAAAAAABBBBBBBBBBBBBBBAAAAAAAAAAAAAAABBBBBAAAAAAAAAAAAAAABBBAAAAAAABBAAAAABBBBBBBBBBBBBBBABAAABBAAAAAAAAAAAAAABBBBAABBBBBAABBBBBBBBBBBABBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBAAAAAAAAAAAAAAABBBBAAAAABBBAAAAAAABBBBBBBBAAAABBBBBBBBAAAABBBBBBBBBBBBBBBBB	BAABAAAAAAAAAAAAAABBBAABAAAAAAAAABBBBBBAABBAABBBBBBBBBAABBBABBBBBAAABAAAAAAAAABBBAAAAAAAABAAAAAAAAAABBBBBAABBBBBBBBAAAABBBAAABBAABBAAAAAAAAAAAAAAABBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABBAAAAAAAAAAAAAAAAAAAAAAAAAAABBAAAABBBAAABBBAAAAABBBBAAAAAAAAAAAAAAAABBA
P7	CCBBBBCCAAAAAAACCCCCBBCCCAAAACCCCCCBCAAAAAAAAAABBAAAAAACCCCBBBAAAAAAAACCC	BBBCCAACCBBBAACCCBCCAAAACCBAABAAAAAACCCCBBAACCCCBBAAAAACCCCCBAACCCCBBBAAAACCCBBCBBCBBAAAABBAACAAAAAAACAAAABABBAAABBAAAACCCCBBBBAAAAAACCCBBAAAAAAAAACCBBAACCCCCAAAAAAAAAAAAAAACCCWC	CBBBBBAACCBBAAAAACCBBAAAAAABAAAAAAAAACCCBBBBAABAACCC	BBBAAACCCCCBBBAACCCCBBAAAACAACCCCBBAABBAAAAAAACCBBAACCBBBBAACCCBAAACACBBBAAAACCBAABBBBAACCBAAAAAAAAAABCCCBBAAAACCBAAACAAAAAAAACCCCCAWWCCCCWC	CCCCBBBBCBABBBAAAACCCCBBBCCCABCBBBBAAAACCAAAAAAAAAAAAAACCCACCCCBBBAAAACC	CBBBAAAACCACAAAACCBBCCAACCCCCBAAAAAACCCBBBAABAABBAACCCCBBACCCBBBAAAAACCCBBABBAACCCBBBBAAACCBBAABBBAACBBBAAAAAABBBABBAAAAAABBAAAAAAAAAAAAWWCCCCCCCCWB	BBBAAABBBBAAABAAAAABBAAAAAAAAAAACCCCCBBBAAAAACAACCC	BBBCCBBBCCACCCBAAAAAACCCBBABBAAACCBBACCBBBBAACCBBAACCCBBBBAAAAAABBAAABBBAABAAAAAAABAAAAAAABAAAAAAAAAAAAAAAAAACCCCCCCCCCWC	CBBBBAACCCBCCAABBBAAAAAAABAAABBBAAAAAAAAAAAAAACCCBCCBAAAAAAAAABB	AACCBCCCCCBCCAAAACCCBCCCCAAAABBAAACCCBBAABBAACCBBBBBAAAABBBAABBAABBBABBAAAAAAAAAAACCCCCBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAWWCCCCCCWB	BBBCBBAABBABAAAAAAAAAAAAAABBAAAACCB	BBCBBBBBCCAAACAAAAAABABBAAAAACCCCBBBBAAAAAABBBBBAABCCCCBAAAAABBABBAAABBAAAAAAABAAAAAAABAAAAAAAAAAAAAAAAAACWWCCCCCCCCCCCWC	CCCBBBAAABAAAABBAABBAAAAAAAAAABBBBBAAAAACC	BBBBBAABBAAABBCCCCCCCBBBAAAAAACCBBAABBBABBABAABBAAABBAAAAABBBAAABBBAABBBAAAAAAAAAABAAAAABAAAAAAAAAAACCWWCCCCCCCWB	BBAABBBBAAAAAAAAAAAABBAAAAB	BBBBBBBBABBAAAABAABBAAABBBAAABAAABBBBAAABBAAAABBAAABBAAAAABBAAAAAABAAAAAAAABBAABABAAAAAAAAAAWWWWCCCCCCCCCCCCCCCWB	BBBBAABBBAABAABBBAAABBAAAAAAAAAAAAAABBAAAAAAAB	BBBBBAAAABBBAAAABBAABAAAAABBBAAABBABBBAABBBBABAAAAABBBBAABBAABBAAAAAABBAABAABBAAAAAAAAAAAAA
